z_index,z_obs,tage_gyr,mag_u,mag_b,mag_v,mag_sdss_g,mag_sdss_r
84,0.848485,2.407746,54.786474,53.137302,51.268521,52.640999,50.525748
84,0.848485,2.450742,54.850505,53.177023,51.295371,52.675889,50.549284
84,0.848485,2.493737,54.917329,53.217523,51.322416,52.711300,50.572918
84,0.848485,2.536733,54.972727,53.253374,51.347398,52.743002,50.595310
84,0.848485,2.579728,55.019111,53.285723,51.370851,52.771929,50.616788
84,0.848485,2.622724,55.066748,53.318507,51.394421,52.801150,50.638334
84,0.848485,2.665719,55.115742,53.351754,51.418118,52.830683,50.659954
84,0.848485,2.708715,55.166211,53.385493,51.441952,52.860551,50.681658
84,0.848485,2.751710,55.218287,53.419758,51.465932,52.890772,50.703452
84,0.848485,2.794705,55.272118,53.454582,51.490070,52.921371,50.725344
84,0.848485,2.837701,55.318714,53.486435,51.512463,52.949534,50.745610
84,0.848485,2.880696,55.355119,53.514296,51.532607,52.974479,50.763806
84,0.848485,2.923692,55.392219,53.542463,51.552826,52.999628,50.782035
84,0.848485,2.966687,55.430061,53.570951,51.573125,53.024992,50.800303
84,0.848485,3.009683,55.468696,53.599781,51.593510,53.050586,50.818613
84,0.848485,3.052678,55.508178,53.628972,51.613987,53.076421,50.836972
84,0.848485,3.095674,55.548566,53.658543,51.634564,53.102511,50.855382
84,0.848485,3.138669,55.589925,53.688518,51.655246,53.128870,50.873850
84,0.848485,3.181665,55.628613,53.716220,51.674468,53.153256,50.891032
84,0.848485,3.224660,55.663543,53.740922,51.691840,53.175077,50.906601
84,0.848485,3.267655,55.699148,53.765860,51.709258,53.197048,50.922185
84,0.848485,3.310651,55.735471,53.791047,51.726727,53.219176,50.937788
84,0.848485,3.353646,55.772558,53.816496,51.744251,53.241470,50.953413
84,0.848485,3.396642,55.810459,53.842219,51.761833,53.263939,50.969063
84,0.848485,3.439637,55.849228,53.868231,51.779479,53.286591,50.984740
84,0.848485,3.482633,55.888924,53.894547,51.797191,53.309435,51.000448
84,0.848485,3.525628,55.929612,53.921181,51.814974,53.332480,51.016190
84,0.848485,3.568624,55.964197,53.944919,51.831420,53.353253,51.030930
84,0.848485,3.611619,55.991459,53.965299,51.846355,53.371416,51.044547
84,0.848485,3.654615,56.019089,53.985820,51.861317,53.389668,51.058172
84,0.848485,3.697610,56.047105,54.006490,51.876310,53.408012,51.071807
84,0.848485,3.740605,56.075526,54.027314,51.891336,53.426455,51.085456
84,0.848485,3.783601,56.104373,54.048301,51.906397,53.445000,51.099120
84,0.848485,3.826596,56.133667,54.069458,51.921496,53.463652,51.112800
84,0.848485,3.869592,56.163434,54.090792,51.936636,53.482416,51.126499
84,0.848485,3.912587,56.193696,54.112310,51.951819,53.501298,51.140218
84,0.848485,3.955583,56.224481,54.134021,51.967048,53.520301,51.153961
84,0.848485,3.998578,56.252603,54.154199,51.981387,53.538046,51.166932
84,0.848485,4.041574,56.276401,54.171983,51.994384,53.553851,51.178753
84,0.848485,4.084569,56.300471,54.189870,52.007399,53.569719,51.190576
84,0.848485,4.127565,56.324826,54.207865,52.020433,53.585653,51.202404
84,0.848485,4.170560,56.349479,54.225972,52.033488,53.601655,51.214238
84,0.848485,4.213555,56.374443,54.244196,52.046566,53.617729,51.226078
84,0.848485,4.256551,56.399732,54.262541,52.059667,53.633877,51.237927
85,0.858586,0.000001,42.519893,42.742284,43.082980,42.846755,43.265508
85,0.858586,0.042598,45.639504,45.649301,45.612240,45.653794,45.607779
85,0.858586,0.085196,46.551166,46.549110,46.408331,46.532083,46.336789
85,0.858586,0.127793,47.136203,47.121888,46.918709,47.092649,46.804330
85,0.858586,0.170390,47.584079,47.553270,47.298283,47.513962,47.141638
85,0.858586,0.212988,47.974603,47.925061,47.621726,47.875858,47.424729
85,0.858586,0.255585,48.323032,48.252904,47.899610,48.193091,47.665905
85,0.858586,0.298182,48.634486,48.542733,48.137711,48.471906,47.871548
85,0.858586,0.340780,48.915921,48.800531,48.341821,48.718218,48.042930
85,0.858586,0.383377,49.169161,49.028201,48.516289,48.934440,48.188978
85,0.858586,0.425974,49.403897,49.235918,48.672216,49.131131,48.319275
85,0.858586,0.468572,49.627548,49.430453,48.815203,49.314828,48.438443
85,0.858586,0.511169,49.845992,49.616639,48.949061,49.490041,48.549940
85,0.858586,0.553766,50.060116,49.795270,49.075864,49.657753,48.654997
85,0.858586,0.596363,50.268622,49.963939,49.192291,49.814928,48.749477
85,0.858586,0.638961,50.486247,50.133311,49.304631,49.971091,48.839018
85,0.858586,0.681558,50.687754,50.283606,49.401637,50.107853,48.916002
85,0.858586,0.724155,50.897163,50.434578,49.495749,50.243562,48.990517
85,0.858586,0.766753,51.098910,50.577225,49.582930,50.370219,49.060490
85,0.858586,0.809350,51.304631,50.718683,49.667142,50.494742,49.127515
85,0.858586,0.851947,51.485529,50.845579,49.743478,50.606563,49.188362
85,0.858586,0.894545,51.685229,50.978930,49.820344,50.722581,49.248878
85,0.858586,0.937142,51.836777,51.085646,49.885479,50.817412,49.301185
85,0.858586,0.979739,52.004491,51.198461,49.951595,50.916489,49.353637
85,0.858586,1.022337,52.156233,51.301093,50.012930,51.007262,49.402737
85,0.858586,1.064934,52.287312,51.392560,50.069609,51.089266,49.448667
85,0.858586,1.107531,52.430166,51.488351,50.127002,51.174354,49.494706
85,0.858586,1.150129,52.554778,51.573815,50.179213,51.250793,49.536401
85,0.858586,1.192726,52.671509,51.654675,50.228825,51.323308,49.575780
85,0.858586,1.235323,52.797450,51.738856,50.278945,51.398191,49.615180
85,0.858586,1.277921,52.915653,51.818643,50.332304,51.470153,49.662008
85,0.858586,1.320518,53.017915,51.891033,50.389932,51.537265,49.718771
85,0.858586,1.363115,53.127049,51.966048,50.448805,51.606455,49.776713
85,0.858586,1.405713,53.244447,52.044061,50.509084,51.678005,49.835986
85,0.858586,1.448310,53.335235,52.108202,50.556888,51.736819,49.880045
85,0.858586,1.490907,53.423922,52.170908,50.602669,51.794109,49.921364
85,0.858586,1.533504,53.517661,52.235526,50.649090,51.852840,49.963084
85,0.858586,1.576102,53.617319,52.302293,50.696226,51.913182,50.005259
85,0.858586,1.618699,53.694998,52.357876,50.736950,51.964007,50.041799
85,0.858586,1.661296,53.768523,52.411245,50.776227,52.012884,50.076987
85,0.858586,1.703894,53.845321,52.465916,50.815927,52.062739,50.112418
85,0.858586,1.746491,53.925850,52.522028,50.856097,52.113673,50.148125
85,0.858586,1.789088,54.004567,52.576413,50.894935,52.162940,50.182645
85,0.858586,1.831686,54.068492,52.622188,50.928686,52.204664,50.212968
85,0.858586,1.874283,54.134806,52.668856,50.962706,52.247037,50.243435
85,0.858586,1.916880,54.203797,52.716499,50.997025,52.290121,50.274067
85,0.858586,1.959478,54.275797,52.765209,51.031673,52.333979,50.304886
85,0.858586,2.002075,54.347310,52.813404,51.065807,52.377294,50.335240
85,0.858586,2.044672,54.400811,52.853653,51.095619,52.413972,50.362204
85,0.858586,2.087270,54.455896,52.894573,51.125632,52.451136,50.389277
85,0.858586,2.129867,54.512721,52.936221,51.155865,52.488826,50.416475
85,0.858586,2.172464,54.571466,52.978655,51.186341,52.527085,50.443812
85,0.858586,2.215062,54.632331,53.021940,51.217078,52.565957,50.471304
85,0.858586,2.257659,54.691842,53.062830,51.245878,52.602556,50.496926
85,0.858586,2.300256,54.748757,53.100260,51.272083,52.635964,50.520091
85,0.858586,2.342854,54.807689,53.138303,51.298437,52.669790,50.543322
85,0.858586,2.385451,54.868849,53.177004,51.324955,52.704065,50.566628
85,0.858586,2.428048,54.932480,53.216412,51.351649,52.738820,50.590020
85,0.858586,2.470645,54.998861,53.256580,51.378534,52.774091,50.613506
85,0.858586,2.513243,55.067505,53.297263,51.405499,52.809675,50.637020
85,0.858586,2.555840,55.113641,53.329393,51.428798,52.838488,50.658282
85,0.858586,2.598437,55.161012,53.361947,51.452210,52.867591,50.679606
85,0.858586,2.641035,55.209719,53.394953,51.475745,52.897003,50.701001
85,0.858586,2.683632,55.259880,53.428440,51.499412,52.926744,50.722473
85,0.858586,2.726229,55.311623,53.462441,51.523221,52.956833,50.744029
85,0.858586,2.768827,55.365092,53.496988,51.547183,52.987294,50.765678
85,0.858586,2.811424,55.420450,53.532117,51.571307,53.018149,50.787427
85,0.858586,2.854021,55.459742,53.561099,51.592027,53.044038,50.806091
85,0.858586,2.896619,55.496281,53.589086,51.612128,53.069096,50.824170
85,0.858586,2.939216,55.533532,53.617389,51.632307,53.094367,50.842284
85,0.858586,2.981813,55.571541,53.646026,51.652569,53.119864,50.860439
85,0.858586,3.024411,55.610360,53.675016,51.672921,53.145599,50.878637
85,0.858586,3.067008,55.650045,53.704379,51.693369,53.171586,50.896886
85,0.858586,3.109605,55.690658,53.734136,51.713919,53.197839,50.915187
85,0.858586,3.152203,55.732263,53.764309,51.734578,53.224371,50.933548
85,0.858586,3.194800,55.768741,53.790297,51.752681,53.247324,50.949707
85,0.858586,3.237397,55.804013,53.815112,51.770011,53.269244,50.965186
85,0.858586,3.279995,55.839986,53.840170,51.787390,53.291320,50.980682
85,0.858586,3.322592,55.876703,53.865487,51.804821,53.313560,50.996198
85,0.858586,3.365189,55.914212,53.891073,51.822310,53.335974,51.011736
85,0.858586,3.407787,55.952567,53.916943,51.839859,53.358568,51.027301
85,0.858586,3.450384,55.991823,53.943112,51.857474,53.381354,51.042895
85,0.858586,3.492981,56.032043,53.969594,51.875157,53.404339,51.058520
85,0.858586,3.535578,56.073294,53.996405,51.892914,53.427534,51.074180
85,0.858586,3.578176,56.104731,54.018696,51.908638,53.447195,51.088345
85,0.858586,3.620773,56.132078,54.039125,51.923515,53.465396,51.101883
85,0.858586,3.663370,56.159798,54.059701,51.938421,53.483689,51.115431
85,0.858586,3.705968,56.187912,54.080429,51.953358,53.502078,51.128990
85,0.858586,3.748565,56.216439,54.101316,51.968330,53.520569,51.142562
85,0.858586,3.791162,56.245400,54.122370,51.983338,53.539166,51.156150
85,0.858586,3.833760,56.274818,54.143599,51.998385,53.557873,51.169756
85,0.858586,3.876357,56.304717,54.165009,52.013474,53.576697,51.183381
85,0.858586,3.918954,56.335121,54.186609,52.028607,53.595641,51.197027
85,0.858586,3.961552,56.366059,54.208406,52.043787,53.614711,51.210697
85,0.858586,4.004149,56.393216,54.228074,52.057765,53.632044,51.223337
85,0.858586,4.046746,56.417039,54.245894,52.070710,53.647873,51.235094
85,0.858586,4.089344,56.441139,54.263820,52.083673,53.663768,51.246853
85,0.858586,4.131941,56.465527,54.281856,52.096655,53.679730,51.258618
85,0.858586,4.174538,56.490217,54.300007,52.109659,53.695763,51.270389
85,0.858586,4.217136,56.515221,54.318278,52.122687,53.711869,51.282167
86,0.868687,0.000001,42.540257,42.760777,43.100520,42.864542,43.283774
86,0.868687,0.042205,45.653135,45.660230,45.627150,45.666694,45.622187
86,0.868687,0.084409,46.567748,46.561509,46.427004,46.547887,46.354408
86,0.868687,0.126614,47.153918,47.134730,46.939664,47.109765,46.823453
86,0.868687,0.168818,47.598852,47.563067,47.317971,47.528672,47.160251
86,0.868687,0.211022,47.989660,47.935276,47.643284,47.891497,47.446125
86,0.868687,0.253226,48.338369,48.263522,47.922951,48.209639,47.688938
86,0.868687,0.295430,48.648869,48.552609,48.161987,48.488347,47.895055
86,0.868687,0.337634,48.930093,48.810384,48.367796,48.735367,48.068467
86,0.868687,0.379839,49.184034,49.038635,48.544115,48.952852,48.215983
86,0.868687,0.422043,49.419329,49.246575,48.701433,49.150440,48.347368
86,0.868687,0.464247,49.644172,49.441750,48.846092,49.335450,48.467425
86,0.868687,0.506451,49.863744,49.628352,48.981281,49.511780,48.579218
86,0.868687,0.548655,50.074974,49.804269,49.107741,49.677818,48.683487
86,0.868687,0.590860,50.285434,49.974223,49.226241,49.837003,48.779432
86,0.868687,0.633064,50.506791,50.146211,49.341533,49.996546,48.871013
86,0.868687,0.675268,50.705460,50.294540,49.438528,50.132294,48.947973
86,0.868687,0.717472,50.919716,50.448109,49.534903,50.271140,49.023628
86,0.868687,0.759676,51.118092,50.588985,49.622093,50.396989,49.093112
86,0.868687,0.801880,51.332647,50.734849,49.708878,50.525779,49.161421
86,0.868687,0.844085,51.510480,50.860274,49.785251,50.636993,49.222013
86,0.868687,0.886289,51.711846,50.994734,49.863248,50.754525,49.282967
86,0.868687,0.928493,51.869958,51.104689,49.930115,50.852320,49.336207
86,0.868687,0.970697,52.034891,51.216191,49.996295,50.950907,49.388516
86,0.868687,1.012901,52.198786,51.324676,50.060152,51.046667,49.438949
86,0.868687,1.055105,52.328246,51.415180,50.116864,51.128306,49.484681
86,0.868687,1.097310,52.469100,51.509872,50.174292,51.212984,49.530512
86,0.868687,1.139514,52.603634,51.599892,50.228768,51.293493,49.573683
86,0.868687,1.181718,52.719014,51.679927,50.278447,51.365696,49.612896
86,0.868687,1.223922,52.843327,51.763181,50.328640,51.440235,49.652125
86,0.868687,1.266126,52.971360,51.847013,50.380328,51.515238,49.694132
86,0.868687,1.308331,53.072535,51.918536,50.437251,51.581731,49.749962
86,0.868687,1.350535,53.180391,51.992588,50.495364,51.650242,49.806901
86,0.868687,1.392739,53.296266,52.069529,50.554823,51.721043,49.865091
86,0.868687,1.434943,53.398696,52.138988,50.607123,51.784800,49.914532
86,0.868687,1.477147,53.486461,52.201029,50.652564,51.841662,49.955609
86,0.868687,1.519351,53.579141,52.264923,50.698625,51.899931,49.997076
86,0.868687,1.561556,53.677571,52.330894,50.745380,51.959770,50.038985
86,0.868687,1.603760,53.766426,52.391608,50.788879,52.015008,50.077949
86,0.868687,1.645964,53.839165,52.444455,50.827889,52.063533,50.112953
86,0.868687,1.688168,53.915086,52.498564,50.867311,52.113013,50.148192
86,0.868687,1.730372,53.994625,52.554069,50.907188,52.163545,50.183699
86,0.868687,1.772577,54.078305,52.611118,50.947570,52.215237,50.219507
86,0.868687,1.814781,54.144905,52.658258,50.982088,52.258203,50.250451
86,0.868687,1.856985,54.210620,52.704515,51.015885,52.300290,50.280737
86,0.868687,1.899189,54.278947,52.751722,51.049972,52.343071,50.311182
86,0.868687,1.941393,54.350208,52.799965,51.084378,52.386609,50.341806
86,0.868687,1.983597,54.424779,52.849341,51.119134,52.430969,50.372633
86,0.868687,2.025802,54.484392,52.892153,51.150257,52.469800,50.400581
86,0.868687,2.068006,54.538732,52.932728,51.180071,52.506717,50.427467
86,0.868687,2.110210,54.594751,52.974012,51.210098,52.544148,50.454472
86,0.868687,2.152414,54.652616,53.016060,51.240360,52.582134,50.481611
86,0.868687,2.194618,54.712519,53.058937,51.270876,52.620719,50.508898
86,0.868687,2.236822,54.774678,53.102709,51.301668,52.659950,50.536349
86,0.868687,2.279027,54.831643,53.140203,51.327957,52.693474,50.559575
86,0.868687,2.321231,54.890252,53.177963,51.354168,52.727115,50.582660
86,0.868687,2.363435,54.951057,53.216367,51.380538,52.761195,50.605816
86,0.868687,2.405639,55.014297,53.255462,51.407081,52.795748,50.629053
86,0.868687,2.447843,55.080246,53.295298,51.433809,52.830805,50.652382
86,0.868687,2.490048,55.149221,53.335932,51.460738,52.866403,50.675810
86,0.868687,2.532252,55.208518,53.372737,51.485939,52.898906,50.698143
86,0.868687,2.574456,55.255639,53.405057,51.509197,52.927840,50.719257
86,0.868687,2.616660,55.304079,53.437819,51.532574,52.957075,50.740435
86,0.868687,2.658864,55.353951,53.471052,51.556078,52.986633,50.761686
86,0.868687,2.701068,55.405382,53.504785,51.579721,53.016532,50.783017
86,0.868687,2.743273,55.458513,53.539052,51.603510,53.046795,50.804434
86,0.868687,2.785477,55.513503,53.573887,51.627457,53.077443,50.825946
86,0.868687,2.827681,55.565621,53.607551,51.650638,53.107085,50.846735
86,0.868687,2.869885,55.601589,53.635353,51.670625,53.132004,50.864666
86,0.868687,2.912089,55.638238,53.663465,51.690686,53.157131,50.882630
86,0.868687,2.954294,55.675611,53.691903,51.710828,53.182480,50.900631
86,0.868687,2.996498,55.713758,53.720686,51.731057,53.208062,50.918674
86,0.868687,3.038702,55.752731,53.749834,51.751379,53.233890,50.936764
86,0.868687,3.080906,55.792588,53.779367,51.771801,53.259978,50.954903
86,0.868687,3.123110,55.833390,53.809307,51.792328,53.286341,50.973098
86,0.868687,3.165314,55.874650,53.839244,51.812717,53.312629,50.991143
86,0.868687,3.207519,55.909591,53.863928,51.829960,53.334452,51.006515
86,0.868687,3.249723,55.945214,53.888852,51.847250,53.356428,51.021902
86,0.868687,3.291927,55.981562,53.914029,51.864592,53.378566,51.037308
86,0.868687,3.334131,56.018682,53.939471,51.881989,53.400874,51.052735
86,0.868687,3.376335,56.056624,53.965192,51.899445,53.423360,51.068186
86,0.868687,3.418539,56.095443,53.991206,51.916964,53.446034,51.083664
86,0.868687,3.460744,56.135199,54.017528,51.934550,53.468904,51.099172
86,0.868687,3.502948,56.175956,54.044172,51.952207,53.491980,51.114713
86,0.868687,3.545152,56.217786,54.071156,51.969940,53.515271,51.130289
86,0.868687,3.587356,56.245949,54.091975,51.984945,53.533764,51.143888
86,0.868687,3.629560,56.273378,54.112449,51.999766,53.551970,51.157344
86,0.868687,3.671765,56.301188,54.133074,52.014617,53.570270,51.170810
86,0.868687,3.713969,56.329400,54.153855,52.029501,53.588669,51.184289
86,0.868687,3.756173,56.358032,54.174800,52.044420,53.607172,51.197782
86,0.868687,3.798377,56.387107,54.195916,52.059377,53.625784,51.211291
86,0.868687,3.840581,56.416647,54.217211,52.074373,53.644510,51.224818
86,0.868687,3.882785,56.446677,54.238691,52.089413,53.663354,51.238365
86,0.868687,3.924990,56.477222,54.260367,52.104498,53.682321,51.251934
86,0.868687,3.967194,56.508311,54.282244,52.119631,53.701418,51.265527
86,0.868687,4.009398,56.534513,54.301406,52.133261,53.718311,51.277845
86,0.868687,4.051602,56.558361,54.319256,52.146154,53.734135,51.289533
86,0.868687,4.093806,56.582489,54.337214,52.159066,53.750025,51.301225
86,0.868687,4.136011,56.606910,54.355286,52.171999,53.765985,51.312922
86,0.868687,4.178215,56.631636,54.373476,52.184954,53.782017,51.324626
87,0.878788,0.000001,42.560690,42.779121,43.117780,42.882098,43.301362
87,0.878788,0.041817,45.666887,45.671027,45.641857,45.679215,45.636281
87,0.878788,0.083633,46.584457,46.573654,46.445461,46.563123,46.371651
87,0.878788,0.125449,47.170823,47.146315,46.959557,47.125251,46.841566
87,0.878788,0.167265,47.613875,47.572592,47.337395,47.542587,47.178433
87,0.878788,0.209081,48.004963,47.945187,47.664520,47.906177,47.466815
87,0.878788,0.250897,48.353570,48.273486,47.945658,48.224752,47.711152
87,0.878788,0.292713,48.663487,48.562174,48.185853,48.503519,47.917938
87,0.878788,0.334529,48.944472,48.819915,48.393313,48.751062,48.093144
87,0.878788,0.376345,49.199056,49.048730,48.571464,48.969614,48.242093
87,0.878788,0.418161,49.434862,49.256890,48.730169,49.167921,48.374445
87,0.878788,0.459977,49.660825,49.452690,48.876496,49.354047,48.495468
87,0.878788,0.501792,49.881470,49.639700,49.013024,49.531300,48.607591
87,0.878788,0.543608,50.089824,49.812987,49.139136,49.695505,48.711118
87,0.878788,0.585424,50.302152,49.984170,49.259702,49.856467,48.808396
87,0.878788,0.627240,50.522520,50.155289,49.375923,50.015943,48.900488
87,0.878788,0.669056,50.722924,50.305081,49.474930,50.153670,48.978807
87,0.878788,0.710872,50.941981,50.461166,49.573607,50.295418,49.055701
87,0.878788,0.752688,51.136986,50.600307,49.660802,50.420288,49.124756
87,0.878788,0.794504,51.360247,50.750523,49.750208,50.553162,49.194343
87,0.878788,0.836320,51.535019,50.874500,49.826614,50.663606,49.254691
87,0.878788,0.878136,51.732269,51.007215,49.904647,50.780236,49.315384
87,0.878788,0.919952,51.902467,51.123248,49.974393,50.883099,49.370221
87,0.878788,0.961768,52.064597,51.233464,50.040635,50.981019,49.422357
87,0.878788,1.003584,52.240427,51.347789,50.107085,51.081649,49.474135
87,0.878788,1.045400,52.368220,51.437352,50.163827,51.162770,49.519675
87,0.878788,1.087216,52.507024,51.530973,50.221288,51.246871,49.565304
87,0.878788,1.129032,52.651398,51.625523,50.278058,51.331327,49.609958
87,0.878788,1.170848,52.765386,51.704751,50.327801,51.403069,49.649018
87,0.878788,1.212664,52.888029,51.787102,50.378061,51.477100,49.688088
87,0.878788,1.254480,53.021322,51.873071,50.428930,51.553759,49.727217
87,0.878788,1.296296,53.125918,51.945728,50.484696,51.620989,49.780552
87,0.878788,1.338112,53.232464,52.018860,50.542082,51.688766,49.836565
87,0.878788,1.379928,53.346781,52.094776,50.600757,51.758759,49.893759
87,0.878788,1.421744,53.460912,52.169460,50.657367,51.827310,49.948214
87,0.878788,1.463560,53.547742,52.230856,50.702477,51.883669,49.989017
87,0.878788,1.505375,53.639350,52.294045,50.748189,51.941395,50.030197
87,0.878788,1.547191,53.736537,52.359245,50.794574,52.000645,50.071805
87,0.878788,1.589007,53.836692,52.425046,50.840828,52.060207,50.113143
87,0.878788,1.630823,53.908636,52.477383,50.879578,52.108315,50.147932
87,0.878788,1.672639,53.983668,52.530944,50.918726,52.157351,50.182949
87,0.878788,1.714455,54.062208,52.585857,50.958318,52.207409,50.218225
87,0.878788,1.756271,54.144757,52.642266,50.998399,52.258592,50.253792
87,0.878788,1.798087,54.220042,52.694029,51.035523,52.305573,50.286842
87,0.878788,1.839903,54.285155,52.739883,51.069102,52.347315,50.316925
87,0.878788,1.881719,54.352817,52.786659,51.102961,52.389732,50.347159
87,0.878788,1.923535,54.423338,52.834443,51.137130,52.432883,50.377567
87,0.878788,1.965351,54.497082,52.883328,51.171638,52.476835,50.408168
87,0.878788,2.007167,54.567024,52.930363,51.204944,52.519141,50.437767
87,0.878788,2.048983,54.620615,52.970597,51.234562,52.555757,50.464455
87,0.878788,2.090799,54.675821,53.011520,51.264387,52.592872,50.491255
87,0.878788,2.132615,54.732802,53.053187,51.294438,52.630527,50.518183
87,0.878788,2.174431,54.791740,53.095659,51.324737,52.668763,50.545252
87,0.878788,2.216247,54.852841,53.139001,51.355303,52.707627,50.572479
87,0.878788,2.258063,54.912938,53.179815,51.383859,52.744101,50.597768
87,0.878788,2.299879,54.971223,53.217293,51.409929,52.777498,50.620699
87,0.878788,2.341695,55.031673,53.255400,51.436154,52.811324,50.643699
87,0.878788,2.383511,55.094521,53.294180,51.462546,52.845610,50.666776
87,0.878788,2.425327,55.160037,53.333686,51.489119,52.880388,50.689939
87,0.878788,2.467142,55.228530,53.373969,51.515888,52.915693,50.713199
87,0.878788,2.508958,55.300367,53.415087,51.542866,52.951562,50.736564
87,0.878788,2.550774,55.349176,53.447850,51.566255,52.980811,50.757657
87,0.878788,2.592590,55.397363,53.480366,51.589475,53.009822,50.778633
87,0.878788,2.634406,55.446963,53.513340,51.612819,53.039147,50.799677
87,0.878788,2.676222,55.498099,53.546804,51.636296,53.068804,50.820795
87,0.878788,2.718038,55.550911,53.580788,51.659916,53.098815,50.841996
87,0.878788,2.759854,55.605554,53.615326,51.683689,53.129201,50.863285
87,0.878788,2.801670,55.662206,53.650453,51.707624,53.159985,50.884670
87,0.878788,2.843486,55.706777,53.681279,51.729176,53.187279,50.903928
87,0.878788,2.885302,55.742820,53.709194,51.749121,53.212219,50.921748
87,0.878788,2.927118,55.779555,53.737428,51.769144,53.237374,50.939602
87,0.878788,2.968934,55.817027,53.765999,51.789251,53.262756,50.957496
87,0.878788,3.010750,55.855287,53.794926,51.809448,53.288378,50.975432
87,0.878788,3.052566,55.894388,53.824230,51.829742,53.314252,50.993416
87,0.878788,3.094382,55.934387,53.853932,51.850138,53.340394,51.011452
87,0.878788,3.136198,55.975349,53.884053,51.870643,53.366816,51.029545
87,0.878788,3.178014,56.014514,53.912326,51.889951,53.391622,51.046605
87,0.878788,3.219830,56.049793,53.937109,51.907154,53.413456,51.061885
87,0.878788,3.261646,56.085777,53.962140,51.924406,53.435449,51.077182
87,0.878788,3.303462,56.122514,53.987432,51.941712,53.457607,51.092498
87,0.878788,3.345278,56.160050,54.012997,51.959075,53.479940,51.107837
87,0.878788,3.387094,56.198439,54.038849,51.976499,53.502455,51.123200
87,0.878788,3.428909,56.237737,54.065003,51.993988,53.525162,51.138592
87,0.878788,3.470725,56.278009,54.091474,52.011547,53.548070,51.154014
87,0.878788,3.512541,56.319321,54.118277,52.029179,53.571189,51.169470
87,0.878788,3.554357,56.359370,54.144385,52.046438,53.593724,51.184642
87,0.878788,3.596173,56.386513,54.164753,52.061175,53.611812,51.198005
87,0.878788,3.637989,56.414026,54.185268,52.075941,53.629991,51.211377
87,0.878788,3.679805,56.441928,54.205936,52.090738,53.648267,51.224760
87,0.878788,3.721621,56.470238,54.226766,52.105569,53.666644,51.238156
87,0.878788,3.763437,56.498977,54.247763,52.120437,53.685127,51.251566
87,0.878788,3.805253,56.528166,54.268935,52.135343,53.703721,51.264994
87,0.878788,3.847069,56.557830,54.290290,52.150290,53.722430,51.278440
87,0.878788,3.888885,56.587992,54.311836,52.165281,53.741259,51.291906
87,0.878788,3.930701,56.618680,54.333581,52.180318,53.760214,51.305395
87,0.878788,3.972517,56.649922,54.355533,52.195404,53.779299,51.318909
87,0.878788,4.014333,56.675181,54.374191,52.208698,53.795735,51.330914
87,0.878788,4.056149,56.699058,54.392066,52.221540,53.811525,51.342530
87,0.878788,4.097965,56.723218,54.410053,52.234402,53.827383,51.354150
87,0.878788,4.139781,56.747674,54.428155,52.247286,53.843312,51.365777
88,0.888889,0.000001,42.580208,42.797277,43.134764,42.899428,43.318451
88,0.888889,0.041434,45.679803,45.681694,45.656407,45.691399,45.650134
88,0.888889,0.082866,46.600814,46.585567,46.463752,46.577856,46.388570
88,0.888889,0.124299,47.186288,47.156155,46.977991,47.138666,46.858368
88,0.888889,0.165731,47.629372,47.581892,47.356643,47.555804,47.196302
88,0.888889,0.207164,48.020983,47.954850,47.685541,47.920009,47.486935
88,0.888889,0.248596,48.367232,48.280949,47.966311,48.236729,47.731371
88,0.888889,0.290029,48.679271,48.571503,48.209456,48.517565,47.940335
88,0.888889,0.331462,48.960227,48.829207,48.418537,48.765463,48.117137
88,0.888889,0.372894,49.215645,49.058574,48.598510,48.984907,48.267477
88,0.888889,0.414327,49.452162,49.266957,48.758610,49.183766,48.400714
88,0.888889,0.455759,49.679428,49.463372,48.906612,49.370826,48.522756
88,0.888889,0.497192,49.897775,49.648021,49.042990,49.546331,48.634285
88,0.888889,0.538625,50.107056,49.821516,49.170266,49.711062,48.738150
88,0.888889,0.580057,50.321396,49.993869,49.292903,49.873578,48.836697
88,0.888889,0.621490,50.538391,50.162269,49.408913,50.031031,48.928447
88,0.888889,0.662922,50.743153,50.315306,49.511089,50.172270,49.008870
88,0.888889,0.704355,50.962323,50.471211,49.610800,50.314331,49.086252
88,0.888889,0.745787,51.158857,50.611249,49.699315,50.440429,49.155765
88,0.888889,0.787220,51.377883,50.759509,49.788789,50.572085,49.225016
88,0.888889,0.828653,51.562554,50.888288,49.867832,50.686733,49.286802
88,0.888889,0.870085,51.755780,51.019274,49.945901,50.802304,49.347265
88,0.888889,0.911518,51.937791,51.141319,50.018583,50.910101,49.403700
88,0.888889,0.952950,52.097121,51.250258,50.084887,51.007209,49.455658
88,0.888889,0.994383,52.275280,51.365919,50.152404,51.109103,49.507847
88,0.888889,1.035815,52.410740,51.459015,50.210777,51.193059,49.554167
88,0.888889,1.077248,52.547442,51.551575,50.268270,51.276442,49.599618
88,0.888889,1.118681,52.697537,51.648772,50.326624,51.363215,49.645226
88,0.888889,1.160113,52.814063,51.729036,50.377174,51.435877,49.684710
88,0.888889,1.201546,52.934966,51.810488,50.427496,51.509270,49.723654
88,0.888889,1.242978,53.066136,51.895444,50.478432,51.585222,49.762653
88,0.888889,1.284411,53.181368,51.972436,50.532543,51.655471,49.811116
88,0.888889,1.325844,53.286531,52.044673,50.589236,51.722461,49.866271
